Date,Open,High,Low,Close,Adj Close,Volume
"Sep 15, 2017","27,736.60","27,893.58","27,514.04","27,807.59","27,807.59","2,164,173,900"
"Sep 14, 2017","27,788.84","27,895.07","27,699.09","27,777.20","27,777.20","1,650,316,300"
"Sep 13, 2017","27,984.27","27,984.27","27,751.28","27,894.08","27,894.08","1,437,295,600"
"Sep 12, 2017","28,068.70","28,071.54","27,883.83","27,972.24","27,972.24","1,313,208,800"
"Sep 11, 2017","27,877.69","27,976.98","27,859.00","27,955.13","27,955.13","1,381,742,800"
"Sep 08, 2017","27,571.59","27,708.09","27,569.13","27,668.47","27,668.47","1,416,125,500"
"Sep 07, 2017","27,817.87","27,817.87","27,492.82","27,522.92","27,522.92","1,779,146,800"
"Sep 06, 2017","27,671.56","27,684.26","27,421.79","27,613.76","27,613.76","1,666,660,000"
"Sep 05, 2017","27,797.44","27,871.76","27,685.30","27,741.35","27,741.35","1,237,100,600"
"Sep 04, 2017","27,881.71","27,884.46","27,662.29","27,740.26","27,740.26","1,626,723,800"
"Sep 01, 2017","28,015.22","28,116.70","27,915.44","27,953.16","27,953.16","1,754,523,000"
"Aug 31, 2017","27,934.45","27,994.06","27,861.48","27,970.30","27,970.30","2,795,558,800"
"Aug 30, 2017","27,957.74","28,127.90","27,912.82","28,094.61","28,094.61","2,142,434,100"
"Aug 29, 2017","27,744.58","27,839.83","27,638.73","27,765.01","27,765.01","1,717,761,500"
"Aug 28, 2017","27,905.59","28,071.59","27,806.05","27,863.29","27,863.29","3,019,391,000"
"Aug 25, 2017","27,539.11","27,878.37","27,480.11","27,848.16","27,848.16","3,791,271,400"
"Aug 24, 2017","27,642.23","27,642.23","27,485.87","27,518.60","27,518.60","2,691,510,500"
"Aug 22, 2017","27,322.20","27,509.06","27,316.08","27,401.67","27,401.67","2,049,708,500"
"Aug 21, 2017","27,100.63","27,221.31","27,086.43","27,154.68","27,154.68","1,770,623,000"
"Aug 18, 2017","26,999.60","27,236.32","26,951.92","27,047.57","27,047.57","1,691,600,400"
"Aug 17, 2017","27,610.29","27,624.52","27,302.48","27,344.22","27,344.22","1,795,330,700"
"Aug 16, 2017","27,238.81","27,422.30","27,238.81","27,409.07","27,409.07","1,771,056,700"
"Aug 15, 2017","27,371.25","27,438.42","27,174.96","27,174.96","27,174.96","2,735,953,400"
"Aug 14, 2017","27,091.77","27,268.23","27,032.40","27,250.23","27,250.23","1,416,372,000"
"Aug 11, 2017","27,000.43","27,184.21","26,863.71","26,883.51","26,883.51","3,133,494,700"
"Aug 10, 2017","27,791.36","27,791.36","27,267.03","27,444.00","27,444.00","2,175,962,000"
"Aug 09, 2017","27,760.08","27,876.12","27,602.66","27,757.09","27,757.09","1,650,670,500"
